Temperature             Voltage	
183.6763618	0.823763386
183.7318128	0.823643988
183.7872607	0.823524589
183.8427058	0.823405191
183.8981482	0.823285792
183.9535879	0.823166393
184.0090251	0.823046995
184.0644599	0.822927596
184.1198924	0.822808198
184.1753226	0.822688799
184.2307508	0.8225694
184.2861769	0.822450002
184.3416012	0.822330603
184.3970237	0.822211205
184.4524444	0.822091806
184.5078637	0.821972407
184.5632814	0.821853009
184.6186978	0.82173361
184.6741129	0.821614212
184.7295269	0.821494813
184.7849399	0.821375414
184.8403519	0.821256016
184.895763	0.821136617
184.9511735	0.821017219
185.0065833	0.82089782
185.0619927	0.820778421
185.1174016	0.820659023
185.1728102	0.820539624
185.2282186	0.820420225
185.283627	0.820300827
185.3390353	0.820181428
185.3944438	0.82006203
185.4498525	0.819942631
185.5052616	0.819823232
185.5606711	0.819703834
185.6160811	0.819584435
185.6714918	0.819465037
185.7269033	0.819345638
185.7823157	0.819226239
185.837729	0.819106841
185.8931434	0.818987442
185.948559	0.818868044
186.0039759	0.818748645
186.0593941	0.818629246
186.1148139	0.818509848
186.1702353	0.818390449
186.2256585	0.818271051
186.2810834	0.818151652
186.3365103	0.818032253
186.3919392	0.817912855
186.4473703	0.817793456
186.5028036	0.817674058
186.5582393	0.817554659
186.6136774	0.81743526
186.6691181	0.817315862
186.7245615	0.817196463
186.7800077	0.817077065
186.8354567	0.816957666
186.8909088	0.816838267
186.9463639	0.816718869
187.0018223	0.81659947
187.057284	0.816480071
187.112749	0.816360673
187.1682177	0.816241274
187.2236899	0.816121876
187.2791659	0.816002477
187.3346457	0.815883078
187.3901295	0.81576368
187.4456173	0.815644281
187.5011093	0.815524883
187.5566056	0.815405484
187.6121062	0.815286085
187.6676114	0.815166687
187.723121	0.815047288
187.7786353	0.81492789
187.834154	0.814808491
187.8896773	0.814689092
187.9452051	0.814569694
188.0007374	0.814450295
188.0562742	0.814330897
188.1118155	0.814211498
188.1673613	0.814092099
188.2229115	0.813972701
188.2784662	0.813853302
188.3340253	0.813733904
188.3895888	0.813614505
188.4451568	0.813495106
188.5007291	0.813375708
188.5563058	0.813256309
188.611887	0.813136911
188.6674724	0.813017512
188.7230623	0.812898113
188.7786565	0.812778715
188.834255	0.812659316
188.8898579	0.812539917
188.945465	0.812420519
189.0010765	0.81230112
189.0566922	0.812181722
189.1123123	0.812062323
189.1679366	0.811942924
189.2235651	0.811823526
189.2791979	0.811704127
189.3348349	0.811584729
189.3904762	0.81146533
189.4461217	0.811345931
189.5017713	0.811226533
189.5574252	0.811107134
189.6130832	0.810987736
189.6687454	0.810868337
189.7244117	0.810748938
189.7800822	0.81062954
189.8357568	0.810510141
189.8914356	0.810390743
189.9471184	0.810271344
190.0028054	0.810151945
190.0584964	0.810032547
190.1141915	0.809913148
190.1698907	0.80979375
190.2255939	0.809674351
190.2813011	0.809554952
190.3370124	0.809435554
190.3927277	0.809316155
190.448447	0.809196757
190.5041703	0.809077358
190.5598976	0.808957959
190.6156289	0.808838561
190.6713641	0.808719162
190.7271033	0.808599764
190.7828464	0.808480365
190.8385934	0.808360966
190.8943444	0.808241568
190.9500993	0.808122169
191.005858	0.80800277
191.0616207	0.807883372
191.1173872	0.807763973
191.1731575	0.807644575
191.2289317	0.807525176
191.2847098	0.807405777
191.3404917	0.807286379
191.3962774	0.80716698
191.4520669	0.807047582
191.5078601	0.806928183
191.5636572	0.806808784
191.619458	0.806689386
191.6752626	0.806569987
191.731071	0.806450589
191.786883	0.80633119
191.8426988	0.806211791
191.8985183	0.806092393
191.9543415	0.805972994
192.0101684	0.805853596
192.065999	0.805734197
192.1218333	0.805614798
192.1776712	0.8054954
192.2335127	0.805376001
192.2893579	0.805256603
192.3452067	0.805137204
192.4010591	0.805017805
192.4569151	0.804898407
192.5127747	0.804779008
192.5686378	0.80465961
192.6245046	0.804540211
192.6803749	0.804420812
192.7362487	0.804301414
192.7921261	0.804182015
192.8480069	0.804062616
192.9038913	0.803943218
192.9597792	0.803823819
193.0156706	0.803704421
193.0715654	0.803585022
193.1274637	0.803465623
193.1833655	0.803346225
193.2392707	0.803226826
193.2951793	0.803107428
193.3510914	0.802988029
193.4070068	0.80286863
193.4629257	0.802749232
193.5188479	0.802629833
193.5747735	0.802510435
193.6307025	0.802391036
193.6866348	0.802271637
193.7425704	0.802152239
193.7985094	0.80203284
193.8544517	0.801913442
193.9103973	0.801794043
193.9663462	0.801674644
194.0222984	0.801555246
194.0782538	0.801435847
194.1342125	0.801316449
194.1901745	0.80119705
194.2461397	0.801077651
194.3021081	0.800958253
194.3580797	0.800838854
194.4140546	0.800719456
194.4700326	0.800600057
194.5260138	0.800480658
194.5819982	0.80036126
194.6379857	0.800241861
194.6939764	0.800122462
194.7499702	0.800003064
194.8059671	0.799883665
194.8619671	0.799764267
194.9179703	0.799644868
194.9739765	0.799525469
195.0299858	0.799406071
195.0859982	0.799286672
195.1420136	0.799167274
195.1980321	0.799047875
195.2540536	0.798928476
195.3100782	0.798809078
195.3661057	0.798689679
195.4221362	0.798570281
195.4781698	0.798450882
195.5342063	0.798331483
195.5902458	0.798212085
195.6462882	0.798092686
195.7023335	0.797973288
195.7583818	0.797853889
195.814433	0.79773449
195.8704872	0.797615092
195.9265442	0.797495693
195.9826041	0.797376295
196.0386669	0.797256896
196.0947325	0.797137497
196.150801	0.797018099
196.2068723	0.7968987
196.2629465	0.796779302
196.3190235	0.796659903
196.3751033	0.796540504
196.4311859	0.796421106
196.4872712	0.796301707
196.5433594	0.796182308
196.5994503	0.79606291
196.6555439	0.795943511
196.7116403	0.795824113
196.7677394	0.795704714
196.8238412	0.795585315
196.8799458	0.795465917
196.936053	0.795346518
196.9921629	0.79522712
197.0482755	0.795107721
197.1043907	0.794988322
197.1605086	0.794868924
197.2166291	0.794749525
197.2727522	0.794630127
197.3288778	0.794510728
197.3850057	0.794391329
197.4411358	0.794271931
197.4972681	0.794152532
197.5534024	0.794033134
197.6095387	0.793913735
197.6656768	0.793794336
197.7218165	0.793674938
197.7779579	0.793555539
197.8341007	0.793436141
197.8902449	0.793316742
197.9463904	0.793197343
198.002537	0.793077945
198.0586847	0.792958546
198.1148333	0.792839148
198.1709828	0.792719749
198.2271329	0.79260035
198.2832837	0.792480952
198.339435	0.792361553
198.3955867	0.792242155
198.4517386	0.792122756
198.5078908	0.792003357
198.564043	0.791883959
198.6201951	0.79176456
198.6763471	0.791645161
198.7324989	0.791525763
198.7886502	0.791406364
198.8448011	0.791286966
198.9009514	0.791167567
198.957101	0.791048168
199.0132498	0.79092877
199.0693977	0.790809371
199.1255446	0.790689973
199.1816903	0.790570574
199.2378348	0.790451175
199.2939779	0.790331777
199.3501196	0.790212378
199.4062597	0.79009298
199.4623981	0.789973581
199.5185347	0.789854182
199.5746695	0.789734784
199.6308022	0.789615385
199.6869328	0.789495987
199.7430612	0.789376588
199.7991872	0.789257189
199.8553108	0.789137791
199.9114319	0.789018392
199.9675503	0.788898994
200.0236659	0.788779595
200.0797787	0.788660196
200.1358884	0.788540798
200.1919951	0.788421399
200.2480986	0.788302001
200.3041987	0.788182602
200.3602954	0.788063203
200.4163886	0.787943805
200.4724781	0.787824406
200.5285639	0.787705007
200.5846459	0.787585609
200.6407238	0.78746621
200.6967977	0.787346812
200.7528674	0.787227413
200.8089328	0.787108014
200.8649938	0.786988616
200.9210503	0.786869217
200.9771021	0.786749819
201.0331492	0.78663042
201.0891915	0.786511021
201.1452288	0.786391623
201.2012611	0.786272224
201.2572882	0.786152826
201.31331	0.786033427
201.3693264	0.785914028
201.4253374	0.78579463
201.4813427	0.785675231
201.5373423	0.785555833
201.5933361	0.785436434
201.6493239	0.785317035
201.7053058	0.785197637
201.7612814	0.785078238
201.8172508	0.78495884
201.8732139	0.784839441
201.9291704	0.784720042
201.9851204	0.784600644
202.0410636	0.784481245
202.0970001	0.784361847
202.1529297	0.784242448
202.2088522	0.784123049
202.2647676	0.784003651
202.3206757	0.783884252
202.3765765	0.783764853
202.4324699	0.783645455
202.4883556	0.783526056
202.5442337	0.783406658
202.6001041	0.783287259
202.6559665	0.78316786
202.7118209	0.783048462
202.7676672	0.782929063
202.8235052	0.782809665
202.879335	0.782690266
202.9351563	0.782570867
202.990969	0.782451469
203.0467731	0.78233207
203.1025684	0.782212672
203.1583548	0.782093273
203.2141323	0.781973874
203.2699006	0.781854476
203.3256598	0.781735077
203.3814096	0.781615679
203.43715	0.78149628
203.4928809	0.781376881
203.5486022	0.781257483
203.6043137	0.781138084
203.6600153	0.781018686
203.7157069	0.780899287
203.7713885	0.780779888
203.8270599	0.78066049
203.882721	0.780541091
203.9383717	0.780421693
203.9940119	0.780302294
204.0496415	0.780182895
204.1052603	0.780063497
204.1608683	0.779944098
204.2164653	0.779824699
204.2720513	0.779705301
204.3276261	0.779585902
204.3831896	0.779466504
204.4387418	0.779347105
204.4942824	0.779227706
204.5498115	0.779108308
204.6053288	0.778988909
204.6608343	0.778869511
204.7163279	0.778750112
204.7718095	0.778630713
204.8272788	0.778511315
204.882736	0.778391916
204.9381807	0.778272518
204.993613	0.778153119
205.0490327	0.77803372
205.1044397	0.777914322
205.1598339	0.777794923
205.2152152	0.777675525
205.2705835	0.777556126
205.3259386	0.777436727
205.3812805	0.777317329
205.436609	0.77719793
205.4919241	0.777078532
205.5472256	0.776959133
205.6025135	0.776839734
205.6577875	0.776720336
205.7130477	0.776600937
205.7682938	0.776481539
205.8235259	0.77636214
205.8787437	0.776242741
205.9339472	0.776123343
205.9891362	0.776003944
206.0443107	0.775884546
206.0994706	0.775765147
206.1546156	0.775645748
206.2097458	0.77552635
206.2648611	0.775406951
206.3199612	0.775287552
206.3750461	0.775168154
206.4301157	0.775048755
206.4851699	0.774929357
206.5402085	0.774809958
206.5952315	0.774690559
206.6502388	0.774571161
206.7052302	0.774451762
206.7602056	0.774332364
206.815165	0.774212965
206.8701081	0.774093566
206.925035	0.773974168
206.9799455	0.773854769
207.0348394	0.773735371
207.0897168	0.773615972
207.1445774	0.773496573
207.1994211	0.773377175
207.254248	0.773257776
207.3090578	0.773138378
207.3638507	0.773018979
207.4186268	0.77289958
207.473386	0.772780182
207.5281285	0.772660783
207.5828543	0.772541385
207.6375635	0.772421986
207.6922562	0.772302587
207.7469324	0.772183189
207.8015921	0.77206379
207.8562355	0.771944392
207.9108626	0.771824993
207.9654735	0.771705594
208.0200682	0.771586196
208.0746468	0.771466797
208.1292093	0.771347398
208.1837559	0.771228
208.2382866	0.771108601
208.2928014	0.770989203
208.3473004	0.770869804
208.4017837	0.770750405
208.4562513	0.770631007
208.5107034	0.770511608
208.5651399	0.77039221
208.6195609	0.770272811
208.6739665	0.770153412
208.7283568	0.770034014
208.7827318	0.769914615
208.8370916	0.769795217
208.8914362	0.769675818
208.9457658	0.769556419
209.0000803	0.769437021
209.0543799	0.769317622
209.1086645	0.769198224
209.1629343	0.769078825
209.2171894	0.768959426
209.2714297	0.768840028
209.3256554	0.768720629
209.3798665	0.768601231
209.4340631	0.768481832
209.4882452	0.768362433
209.542413	0.768243035
209.5965664	0.768123636
209.6507055	0.768004238
209.7048304	0.767884839
209.7589413	0.76776544
209.813038	0.767646042
209.8671207	0.767526643
209.9211895	0.767407244
209.9752443	0.767287846
210.0292854	0.767168447
210.0833127	0.767049049
210.1373263	0.76692965
210.1913263	0.766810251
210.2453127	0.766690853
210.2992856	0.766571454
210.353245	0.766452056
210.4071911	0.766332657
210.4611239	0.766213258
210.5150434	0.76609386
210.5689497	0.765974461
210.6228429	0.765855063
210.6767231	0.765735664
210.7305902	0.765616265
210.7844445	0.765496867
210.8382858	0.765377468
210.8921143	0.76525807
210.9459301	0.765138671
210.9997332	0.765019272
211.0535237	0.764899874
211.1073017	0.764780475
211.1610671	0.764661077
211.2148202	0.764541678
211.2685608	0.764422279
211.3222892	0.764302881
211.3760053	0.764183482
211.4297093	0.764064084
211.4834011	0.763944685
211.5370809	0.763825286
211.5907487	0.763705888
211.6444046	0.763586489
211.6980487	0.76346709
211.7516809	0.763347692
211.8053014	0.763228293
211.8589103	0.763108895
211.9125076	0.762989496
211.9660933	0.762870097
212.0196675	0.762750699
212.0732303	0.7626313
212.1267818	0.762511902
212.180322	0.762392503
212.233851	0.762273104
212.2873688	0.762153706
212.3408755	0.762034307
212.3943712	0.761914909
212.4478559	0.76179551
212.5013298	0.761676111
212.5547927	0.761556713
212.6082449	0.761437314
212.6616864	0.761317916
212.7151173	0.761198517
212.7685375	0.761079118
212.8219472	0.76095972
212.8753465	0.760840321
212.9287354	0.760720923
212.9821139	0.760601524
213.0354822	0.760482125
213.0888402	0.760362727
213.1421881	0.760243328
213.195526	0.76012393
213.2488538	0.760004531
213.3021716	0.759885132
213.3554796	0.759765734
213.4087778	0.759646335
213.4620661	0.759526937
213.5153448	0.759407538
213.5686139	0.759288139
213.6218734	0.759168741
213.6751233	0.759049342
213.7283638	0.758929943
213.781595	0.758810545
213.8348168	0.758691146
213.8880294	0.758571748
213.9412328	0.758452349
213.994427	0.75833295
214.0476122	0.758213552
214.1007884	0.758094153
214.1539556	0.757974755
214.207114	0.757855356
214.2602635	0.757735957
214.3134043	0.757616559
214.3665364	0.75749716
214.4196599	0.757377762
214.4727749	0.757258363
214.5258813	0.757138964
214.5789793	0.757019566
214.632069	0.756900167
214.6851503	0.756780769
214.7382234	0.75666137
214.7912884	0.756541971
214.8443452	0.756422573
214.897394	0.756303174
214.9504347	0.756183776
215.0034676	0.756064377
215.0564926	0.755944978
215.1095098	0.75582558
215.1625192	0.755706181
215.215521	0.755586783
215.2685152	0.755467384
215.3215019	0.755347985
215.374481	0.755228587
215.4274528	0.755109188
215.4804172	0.754989789
215.5333743	0.754870391
215.5863241	0.754750992
215.6392669	0.754631594
215.6922025	0.754512195
215.7451311	0.754392796
215.7980527	0.754273398
215.8509674	0.754153999
215.9038752	0.754034601
215.9567763	0.753915202
216.0096707	0.753795803
216.0625583	0.753676405
216.1154395	0.753557006
216.168314	0.753437608
216.2211822	0.753318209
216.2740439	0.75319881
216.3268992	0.753079412
216.3797483	0.752960013
216.4325912	0.752840615
216.485428	0.752721216
216.5382586	0.752601817
216.5910833	0.752482419
216.6439019	0.75236302
216.6967147	0.752243622
216.7495217	0.752124223
216.8023229	0.752004824
216.8551184	0.751885426
216.9079082	0.751766027
216.9606925	0.751646629
217.0134712	0.75152723
217.0662445	0.751407831
217.1190124	0.751288433
217.171775	0.751169034
217.2245324	0.751049635
217.2772845	0.750930237
217.3300315	0.750810838
217.3827734	0.75069144
217.4355103	0.750572041
217.4882423	0.750452642
217.5409694	0.750333244
217.5936917	0.750213845
217.6464093	0.750094447
217.6991221	0.749975048
217.7518303	0.749855649
217.804534	0.749736251
217.8572331	0.749616852
217.9099278	0.749497454
217.9626181	0.749378055
218.0153039	0.749258656
218.0679855	0.749139258
218.1206627	0.749019859
218.1733357	0.748900461
218.2260045	0.748781062
218.2786691	0.748661663
218.3313296	0.748542265
218.383986	0.748422866
218.4366384	0.748303468
218.4892868	0.748184069
218.5419313	0.74806467
218.5945718	0.747945272
218.6472085	0.747825873
218.6998414	0.747706475
218.7524705	0.747587076
218.8050959	0.747467677
218.8577176	0.747348279
218.9103356	0.74722888
218.9629501	0.747109482
219.015561	0.746990083
219.0681684	0.746870684
219.1207723	0.746751286
219.1733728	0.746631887
219.22597	0.746512488
219.2785637	0.74639309
219.3311542	0.746273691
219.3837415	0.746154293
219.4363255	0.746034894
219.4889064	0.745915495
219.5414842	0.745796097
219.5940588	0.745676698
219.6466305	0.7455573
219.6991992	0.745437901
219.7517649	0.745318502
219.8043277	0.745199104
219.8568877	0.745079705
219.9094448	0.744960307
219.9619992	0.744840908
220.0145508	0.744721509
220.0670998	0.744602111
220.1196461	0.744482712
220.1721899	0.744363314
220.224731	0.744243915
220.2772697	0.744124516
220.3298059	0.744005118
220.3823397	0.743885719
220.4348711	0.743766321
220.4874002	0.743646922
220.5399269	0.743527523
220.5924515	0.743408125
220.6449738	0.743288726
220.697494	0.743169328
220.750012	0.743049929
220.802528	0.74293053
220.8550419	0.742811132
220.9075539	0.742691733
220.9600639	0.742572334
221.012572	0.742452936
221.0650783	0.742333537
221.1175827	0.742214139
221.1700854	0.74209474
221.2225863	0.741975341
221.2750856	0.741855943
221.3275832	0.741736544
221.3800793	0.741617146
221.4325737	0.741497747
221.4850667	0.741378348
221.5375582	0.74125895
221.5900483	0.741139551
221.642537	0.741020153
221.6950244	0.740900754
221.7475105	0.740781355
221.7999953	0.740661957
221.852479	0.740542558
221.9049615	0.74042316
221.9574428	0.740303761
222.0099231	0.740184362
222.0624024	0.740064964
222.1148806	0.739945565
222.167358	0.739826167
222.2198344	0.739706768
222.27231	0.739587369
222.3247848	0.739467971
222.3772588	0.739348572
222.429732	0.739229174
222.4822046	0.739109775
222.5346766	0.738990376
222.587148	0.738870978
222.6396188	0.738751579
222.6920891	0.73863218
222.7445589	0.738512782
222.7970284	0.738393383
222.8494974	0.738273985
222.9019661	0.738154586
222.9544346	0.738035187
223.0069028	0.737915789
223.0593707	0.73779639
223.1118386	0.737676992
223.1643063	0.737557593
223.2167739	0.737438194
223.2692415	0.737318796
223.3217091	0.737199397
223.3741768	0.737079999
223.4266446	0.7369606
223.4791125	0.736841201
223.5315807	0.736721803
223.584049	0.736602404
223.6365177	0.736483006
223.6889866	0.736363607
223.7414559	0.736244208
223.7939257	0.73612481
223.8463958	0.736005411
223.8988665	0.735886013
223.9513377	0.735766614
224.0038095	0.735647215
224.0562819	0.735527817
224.108755	0.735408418
224.1612288	0.73528902
224.2137034	0.735169621
224.2661787	0.735050222
224.3186549	0.734930824
224.371132	0.734811425
224.42361	0.734692026
224.476089	0.734572628
224.528569	0.734453229
224.5810501	0.734333831
224.6335323	0.734214432
224.6860156	0.734095033
224.7385001	0.733975635
224.7909858	0.733856236
224.8434729	0.733736838
224.8959612	0.733617439
224.9484509	0.73349804
225.000942	0.733378642
225.0534346	0.733259243
225.1059287	0.733139845
225.1584243	0.733020446
225.2109215	0.732901047
225.2634203	0.732781649
225.3159208	0.73266225
225.3684229	0.732542852
225.4209269	0.732423453
225.4734327	0.732304054
225.5259403	0.732184656
225.5784498	0.732065257
225.6309612	0.731945859
225.6834746	0.73182646
225.73599	0.731707061
225.7885075	0.731587663
225.841027	0.731468264
225.8935488	0.731348866
225.9460727	0.731229467
225.9985988	0.731110068
226.0511273	0.73099067
226.103658	0.730871271
226.1561912	0.730751873
226.2087267	0.730632474
226.2612647	0.730513075
226.3138052	0.730393677
226.3663482	0.730274278
226.4188938	0.730154879
226.4714421	0.730035481
226.523993	0.729916082
226.5765466	0.729796684
226.629103	0.729677285
226.6816622	0.729557886
226.7342242	0.729438488
226.7867891	0.729319089
226.839357	0.729199691
226.8919278	0.729080292
226.9445017	0.728960893
226.9970786	0.728841495
227.0496586	0.728722096
227.1022418	0.728602698
227.1548281	0.728483299
227.2074177	0.7283639
227.2600106	0.728244502
227.3126068	0.728125103
227.3652064	0.728005705
227.4178094	0.727886306
227.4704158	0.727766907
227.5230258	0.727647509
227.5756392	0.72752811
227.6282563	0.727408712
227.680877	0.727289313
227.7335014	0.727169914
227.7861294	0.727050516
227.8387613	0.726931117
227.8913969	0.726811719
227.9440364	0.72669232
227.9966798	0.726572921
228.0493271	0.726453523
228.1019784	0.726334124
228.1546337	0.726214725
228.2072931	0.726095327
228.2599566	0.725975928
228.3126243	0.72585653
228.3652961	0.725737131
228.4179722	0.725617732
228.4706525	0.725498334
228.5233372	0.725378935
228.5760262	0.725259537
228.6287197	0.725140138
228.6814176	0.725020739
228.73412	0.724901341
228.786827	0.724781942
228.8395386	0.724662544
228.8922547	0.724543145
228.9449754	0.724423746
228.9977007	0.724304348
229.0504305	0.724184949
229.1031648	0.724065551
229.1559036	0.723946152
229.2086469	0.723826753
229.2613945	0.723707355
229.3141466	0.723587956
229.3669031	0.723468558
229.4196639	0.723349159
229.4724291	0.72322976
229.5251985	0.723110362
229.5779722	0.722990963
229.6307502	0.722871565
229.6835325	0.722752166
229.7363189	0.722632767
229.7891095	0.722513369
229.8419043	0.72239397
229.8947032	0.722274571
229.9475063	0.722155173
230.0003134	0.722035774
230.0531246	0.721916376
230.1059398	0.721796977
230.158759	0.721677578
230.2115822	0.72155818
230.2644094	0.721438781
230.3172405	0.721319383
230.3700755	0.721199984
230.4229144	0.721080585
230.4757572	0.720961187
230.5286038	0.720841788
230.5814542	0.72072239
230.6343085	0.720602991
230.6871665	0.720483592
230.7400282	0.720364194
230.7928936	0.720244795
230.8457628	0.720125397
230.8986356	0.720005998
230.951512	0.719886599
231.0043921	0.719767201
231.0572758	0.719647802
231.110163	0.719528404
231.1630538	0.719409005
231.215948	0.719289606
231.2688458	0.719170208
231.3217471	0.719050809
231.3746518	0.718931411
231.4275599	0.718812012
231.4804714	0.718692613
231.5333863	0.718573215
231.5863046	0.718453816
231.6392262	0.718334417
231.692151	0.718215019
231.7450792	0.71809562
231.7980105	0.717976222
231.8509452	0.717856823
231.903883	0.717737424
231.956824	0.717618026
232.0097681	0.717498627
232.0627154	0.717379229
232.1156657	0.71725983
232.1686192	0.717140431
232.2215757	0.717021033
232.2745352	0.716901634
232.3274977	0.716782236
232.3804632	0.716662837
232.4334317	0.716543438
232.4864031	0.71642404
232.5393773	0.716304641
232.5923545	0.716185243
232.6453345	0.716065844
232.6983174	0.715946445
232.7513031	0.715827047
232.8042915	0.715707648
232.8572827	0.71558825
232.9102767	0.715468851
232.9632733	0.715349452
233.0162726	0.715230054
233.0692746	0.715110655
233.1222792	0.714991257
233.1752865	0.714871858
233.2282963	0.714752459
233.2813087	0.714633061
233.3343236	0.714513662
233.387341	0.714394264
233.4403609	0.714274865
233.4933833	0.714155466
233.5464081	0.714036068
233.5994353	0.713916669
233.6524649	0.71379727
233.7054969	0.713677872
233.7585312	0.713558473
233.8115678	0.713439075
233.8646067	0.713319676
233.9176479	0.713200277
233.9706913	0.713080879
234.023737	0.71296148
234.0767848	0.712842082
234.1298348	0.712722683
234.1828869	0.712603284
234.2359412	0.712483886
234.2889975	0.712364487
234.3420559	0.712245089
234.3951164	0.71212569
234.4481789	0.712006291
234.5012433	0.711886893
234.5543098	0.711767494
234.6073782	0.711648096
234.6604485	0.711528697
234.7135207	0.711409298
234.7665947	0.7112899
234.8196707	0.711170501
234.8727484	0.711051103
234.925828	0.710931704
234.9789093	0.710812305
235.0319923	0.710692907
235.0850771	0.710573508
235.1381636	0.71045411
235.1912518	0.710334711
235.2443416	0.710215312
235.297433	0.710095914
235.350526	0.709976515
235.4036207	0.709857116
235.4567168	0.709737718
235.5098145	0.709618319
235.5629137	0.709498921
235.6160144	0.709379522
235.6691165	0.709260123
235.72222	0.709140725
235.775325	0.709021326
235.8284313	0.708901928
235.881539	0.708782529
235.9346481	0.70866313
235.9877584	0.708543732
236.04087	0.708424333
236.0939828	0.708304935
236.1470969	0.708185536
236.2002122	0.708066137
236.2533287	0.707946739
236.3064464	0.70782734
236.3595652	0.707707942
236.412685	0.707588543
236.465806	0.707469144
236.518928	0.707349746
236.5720511	0.707230347
236.6251752	0.707110949
236.6783002	0.70699155
236.7314263	0.706872151
236.7845532	0.706752753
236.8376811	0.706633354
236.8908098	0.706513956
236.9439395	0.706394557
236.9970699	0.706275158
237.0502012	0.70615576
237.1033332	0.706036361
237.1564661	0.705916962
237.2095996	0.705797564
237.2627339	0.705678165
237.3158689	0.705558767
237.3690045	0.705439368
237.4221408	0.705319969
237.4752777	0.705200571
237.5284152	0.705081172
237.5815532	0.704961774
237.6346918	0.704842375
237.6878309	0.704722976
237.7409705	0.704603578
237.7941106	0.704484179
237.8472511	0.704364781
237.9003921	0.704245382
237.9535334	0.704125983
238.0066751	0.704006585
238.0598172	0.703887186
238.1129595	0.703767788
238.1661022	0.703648389
238.2192452	0.70352899
238.2723883	0.703409592
238.3255318	0.703290193
238.3786754	0.703170795
238.4318192	0.703051396
238.4849631	0.702931997
238.5381071	0.702812599
238.5912513	0.7026932
238.6443955	0.702573802
238.6975398	0.702454403
238.7506841	0.702335004
238.8038285	0.702215606
238.8569727	0.702096207
238.910117	0.701976809
238.9632612	0.70185741
239.0164052	0.701738011
239.0695492	0.701618613
239.122693	0.701499214
239.1758366	0.701379815
239.2289801	0.701260417
239.2821233	0.701141018
239.3352663	0.70102162
239.388409	0.700902221
239.4415514	0.700782822
239.4946935	0.700663424
239.5478352	0.700544025
239.6009766	0.700424627
239.6541176	0.700305228
239.7072582	0.700185829
239.7603983	0.700066431
239.813538	0.699947032
239.8666772	0.699827634
239.9198158	0.699708235
239.972954	0.699588836
240.0260915	0.699469438
240.0792285	0.699350039
240.1323649	0.699230641
240.1855006	0.699111242
240.2386356	0.698991843
240.29177	0.698872445
240.3449037	0.698753046
240.3980366	0.698633648
240.4511687	0.698514249
240.5043001	0.69839485
240.5574307	0.698275452
240.6105604	0.698156053
240.6636892	0.698036655
240.716817	0.697917256
240.7699437	0.697797857
240.8230692	0.697678459
240.8761934	0.69755906
240.9293163	0.697439661
240.9824377	0.697320263
241.0355576	0.697200864
241.0886759	0.697081466
241.1417924	0.696962067
241.1949072	0.696842668
241.24802	0.69672327
241.3011309	0.696603871
241.3542397	0.696484473
241.4073464	0.696365074
241.4604508	0.696245675
241.5135529	0.696126277
241.5666526	0.696006878
241.6197497	0.69588748
241.6728443	0.695768081
241.7259361	0.695648682
241.7790252	0.695529284
241.8321115	0.695409885
241.8851948	0.695290487
241.938275	0.695171088
241.9913522	0.695051689
242.0444261	0.694932291
242.0974967	0.694812892
242.1505639	0.694693494
242.2036276	0.694574095
242.2566878	0.694454696
242.3097443	0.694335298
242.3627971	0.694215899
242.4158461	0.694096501
242.4688911	0.693977102
242.5219321	0.693857703
242.574969	0.693738305
242.6280018	0.693618906
242.6810302	0.693499507
242.7340543	0.693380109
242.787074	0.69326071
242.8400891	0.693141312
242.8930996	0.693021913
242.9461054	0.692902514
242.9991064	0.692783116
243.0521025	0.692663717
243.1050936	0.692544319
243.1580796	0.69242492
243.2110605	0.692305521
243.2640362	0.692186123
243.3170065	0.692066724
243.3699714	0.691947326
243.4229308	0.691827927
243.4758846	0.691708528
243.5288327	0.69158913
243.581775	0.691469731
243.6347115	0.691350333
243.687642	0.691230934
243.7405665	0.691111535
243.7934849	0.690992137
243.846397	0.690872738
243.8993029	0.69075334
243.9522023	0.690633941
244.0050953	0.690514542
244.0579817	0.690395144
244.1108615	0.690275745
244.1637345	0.690156347
244.2166007	0.690036948
244.2694599	0.689917549
244.3223122	0.689798151
244.3751574	0.689678752
244.4279954	0.689559353
244.4808261	0.689439955
244.5336494	0.689320556
244.5864653	0.689201158
244.6392737	0.689081759
244.6920744	0.68896236
244.7448674	0.688842962
244.7976527	0.688723563
244.85043	0.688604165
244.9031993	0.688484766
244.9559606	0.688365367
245.0087138	0.688245969
245.0614587	0.68812657
245.1141952	0.688007172
245.1669234	0.687887773
245.219643	0.687768374
245.272354	0.687648976
245.3250564	0.687529577
245.37775	0.687410179
245.4304347	0.68729078
245.4831105	0.687171381
245.5357772	0.687051983
245.5884348	0.686932584
245.6410832	0.686813186
245.6937223	0.686693787
245.746352	0.686574388
245.7989723	0.68645499
245.8515829	0.686335591
245.904184	0.686216193
245.9567752	0.686096794
246.0093567	0.685977395
246.0619282	0.685857997
246.1144897	0.685738598
246.1670411	0.6856192
246.2195823	0.685499801
246.2721133	0.685380402
246.3246339	0.685261004
246.3771441	0.685141605
246.4296437	0.685022206
246.4821327	0.684902808
246.534611	0.684783409
246.5870784	0.684664011
246.639535	0.684544612
246.6919806	0.684425213
246.7444152	0.684305815
246.7968386	0.684186416
246.8492507	0.684067018
246.9016515	0.683947619
246.954041	0.68382822
247.0064188	0.683708822
247.0587851	0.683589423
247.1111398	0.683470025
