Temperature Voltage	
15.0175087544	1.3038808318
15.0250125063	1.3037355561
15.0325162581	1.3035903296
15.04002001	1.3034451523
15.0475237619	1.3033000244
15.0550275138	1.3031549456
15.0625312656	1.3030099162
15.0700350175	1.302864936
15.0775387694	1.3027200051
15.0850425213	1.3025751235
15.0925462731	1.3024302911
15.100050025	1.302285508
15.1075537769	1.3021407743
15.1150575288	1.3019960898
15.1225612806	1.3018514546
15.1300650325	1.3017068687
15.1375687844	1.3015623321
15.1450725363	1.3014178449
15.1525762881	1.3012734069
15.16008004	1.3011290183
15.1675837919	1.300984679
15.1750875438	1.300840389
15.1825912956	1.3006961483
15.1900950475	1.300551957
15.1975987994	1.300407815
15.2051025513	1.3002637224
15.2126063032	1.3001196791
15.220110055	1.2999756851
15.2276138069	1.2998317405
15.2351175588	1.2996878453
15.2426213107	1.2995439994
15.2501250625	1.2994002029
15.2576288144	1.2992564558
15.2651325663	1.299112758
15.2726363182	1.2989691097
15.28014007	1.2988255107
15.2876438219	1.298681961
15.2951475738	1.2985384608
15.3026513257	1.29839501
15.3101550775	1.2982516086
15.3176588294	1.2981082566
15.3251625813	1.297964954
15.3326663332	1.2978217008
15.340170085	1.297678497
15.3476738369	1.2975353426
15.3551775888	1.2973922377
15.3626813407	1.2972491822
15.3701850925	1.2971061761
15.3776888444	1.2969632195
15.3851925963	1.2968203123
15.3926963482	1.2966774545
15.4002001	1.2965346462
15.4077038519	1.2963918873
15.4152076038	1.2962491779
15.4227113557	1.296106518
15.4302151076	1.2959639075
15.4377188594	1.2958213465
15.4452226113	1.295678835
15.4527263632	1.2955363729
15.4602301151	1.2953939604
15.4677338669	1.2952515973
15.4752376188	1.2951092837
15.4827413707	1.2949670196
15.4902451226	1.294824805
15.4977488744	1.2946826399
15.5052526263	1.2945405243
15.5127563782	1.294398458
15.5202601301	1.294256441
15.5277638819	1.2941144729
15.5352676338	1.2939725536
15.5427713857	1.2938306829
15.5502751376	1.2936888606
15.5577788894	1.2935470865
15.5652826413	1.2934053604
15.5727863932	1.2932636821
15.5802901451	1.2931220514
15.5877938969	1.2929804681
15.5952976488	1.2928389321
15.6028014007	1.2926974431
15.6103051526	1.292556001
15.6178089045	1.2924146054
15.6253126563	1.2922732564
15.6328164082	1.2921319536
15.6403201601	1.2919906968
15.647823912	1.2918494859
15.6553276638	1.2917083207
15.6628314157	1.2915672009
15.6703351676	1.2914261264
15.6778389195	1.2912850971
15.6853426713	1.2911441125
15.6928464232	1.2910031727
15.7003501751	1.2908622774
15.707853927	1.2907214264
15.7153576788	1.2905806195
15.7228614307	1.2904398565
15.7303651826	1.2902991372
15.7378689345	1.2901584615
15.7453726863	1.2900178291
15.7528764382	1.2898772398
15.7603801901	1.2897366935
15.767883942	1.2895961899
15.7753876938	1.2894557288
15.7828914457	1.2893153101
15.7903951976	1.2891749336
15.7978989495	1.289034599
15.8054027014	1.2888943062
15.8129064532	1.288754055
15.8204102051	1.2886138451
15.827913957	1.2884736765
15.8354177089	1.2883335488
15.8429214607	1.2881934619
15.8504252126	1.2880534156
15.8579289645	1.2879134098
15.8654327164	1.2877734441
15.8729364682	1.2876335185
15.8804402201	1.2874936327
15.887943972	1.2873537865
15.8954477239	1.2872139797
15.9029514757	1.2870742122
15.9104552276	1.2869344837
15.9179589795	1.286794794
15.9254627314	1.286655143
15.9329664832	1.2865155305
15.9404702351	1.2863759562
15.947973987	1.28623642
15.9554777389	1.2860969217
15.9629814907	1.2859574611
15.9704852426	1.2858180379
15.9779889945	1.285678652
15.9854927464	1.2855393032
15.9929964982	1.2853999913
16.0005002501	1.2852607161
16.008004002	1.2851214775
16.0155077539	1.2849822753
16.0230115058	1.2848431096
16.0305152576	1.2847039803
16.0380190095	1.2845648873
16.0455227614	1.2844258307
16.0530265133	1.2842868105
16.0605302651	1.2841478264
16.068034017	1.2840088786
16.0755377689	1.283869967
16.0830415208	1.2837310916
16.0905452726	1.2835922523
16.0980490245	1.2834534491
16.1055527764	1.2833146819
16.1130565283	1.2831759508
16.1205602801	1.2830372556
16.128064032	1.2828985964
16.1355677839	1.2827599731
16.1430715358	1.2826213857
16.1505752876	1.2824828341
16.1580790395	1.2823443183
16.1655827914	1.2822058383
16.1730865433	1.282067394
16.1805902951	1.2819289854
16.188094047	1.2817906124
16.1955977989	1.2816522751
16.2031015508	1.2815139734
16.2106053027	1.2813757073
16.2181090545	1.2812374766
16.2256128064	1.2810992814
16.2331165583	1.2809611217
16.2406203102	1.2808229974
16.248124062	1.2806849085
16.2556278139	1.2805468549
16.2631315658	1.2804088366
16.2706353177	1.2802708536
16.2781390695	1.2801329058
16.2856428214	1.2799949932
16.2931465733	1.2798571158
16.3006503252	1.2797192735
16.308154077	1.2795814662
16.3156578289	1.2794436941
16.3231615808	1.2793059569
16.3306653327	1.2791682548
16.3381690845	1.2790305875
16.3456728364	1.2788929552
16.3531765883	1.2787553578
16.3606803402	1.2786177952
16.368184092	1.2784802674
16.3756878439	1.2783427744
16.3831915958	1.2782053161
16.3906953477	1.2780678925
16.3981990995	1.2779305035
16.4057028514	1.2777931492
16.4132066033	1.2776558295
16.4207103552	1.2775185443
16.4282141071	1.2773812936
16.4357178589	1.2772440775
16.4432216108	1.2771068957
16.4507253627	1.2769697484
16.4582291146	1.2768326355
16.4657328664	1.2766955569
16.4732366183	1.2765585125
16.4807403702	1.2764215025
16.4882441221	1.2762845267
16.4957478739	1.2761475851
16.5032516258	1.2760106776
16.5107553777	1.2758738043
16.5182591296	1.275736965
16.5257628814	1.2756001597
16.5332666333	1.2754633882
16.5407703852	1.2753266506
16.5482741371	1.2751899468
16.5557778889	1.2750532767
16.5632816408	1.2749166403
16.5707853927	1.2747800373
16.5782891446	1.2746434679
16.5857928964	1.274506932
16.5932966483	1.2743704294
16.6008004002	1.2742339601
16.6083041521	1.274097524
16.615807904	1.2739611211
16.6233116558	1.2738247512
16.6308154077	1.2736884144
16.6383191596	1.2735521106
16.6458229115	1.2734158396
16.6533266633	1.2732796015
16.6608304152	1.2731433961
16.6683341671	1.2730072234
16.675837919	1.2728710834
16.6833416708	1.2727349759
16.6908454227	1.2725989008
16.6983491746	1.2724628582
16.7058529265	1.2723268479
16.7133566783	1.27219087
16.7208604302	1.2720549242
16.7283641821	1.2719190105
16.735867934	1.271783129
16.7433716858	1.2716472794
16.7508754377	1.2715114618
16.7583791896	1.2713756761
16.7658829415	1.2712399222
16.7733866933	1.2711042
16.7808904452	1.2709685095
16.7883941971	1.2708328506
16.795897949	1.2706972232
16.8034017008	1.2705616273
16.8109054527	1.2704260628
16.8184092046	1.2702905296
16.8259129565	1.2701550277
16.8334167084	1.270019557
16.8409204602	1.2698841174
16.8484242121	1.2697487089
16.855927964	1.2696133313
16.8634317159	1.2694779847
16.8709354677	1.269342669
16.8784392196	1.269207384
16.8859429715	1.2690721298
16.8934467234	1.2689369062
16.9009504752	1.2688017132
16.9084542271	1.2686665507
16.915957979	1.2685314187
16.9234617309	1.268396317
16.9309654827	1.2682612457
16.9384692346	1.2681262046
16.9459729865	1.2679911937
16.9534767384	1.2678562129
16.9609804902	1.2677212622
16.9684842421	1.2675863414
16.975987994	1.2674514506
16.9834917459	1.2673165895
16.9909954977	1.2671817583
16.9984992496	1.2670469567
17.0060030015	1.2669121848
17.0135067534	1.2667774425
17.0210105053	1.2666427296
17.0285142571	1.266508046
17.036018009	1.2663733917
17.0435217609	1.2662387665
17.0510255128	1.2661041704
17.0585292646	1.2659696032
17.0660330165	1.2658350649
17.0735367684	1.2657005554
17.0810405203	1.2655660745
17.0885442721	1.2654316221
17.096048024	1.2652971982
17.1035517759	1.2651628027
17.1110555278	1.2650284354
17.1185592796	1.2648940963
17.1260630315	1.2647597853
17.1335667834	1.2646255022
17.1410705353	1.264491247
17.1485742871	1.2643570195
17.156078039	1.2642228198
17.1635817909	1.2640886476
17.1710855428	1.2639545028
17.1785892946	1.2638203854
17.1860930465	1.2636862953
17.1935967984	1.2635522324
17.2011005503	1.2634181966
17.2086043022	1.2632841877
17.216108054	1.2631502057
17.2236118059	1.2630162505
17.2311155578	1.2628823219
17.2386193097	1.26274842
17.2461230615	1.2626145445
17.2536268134	1.2624806954
17.2611305653	1.2623468726
17.2686343172	1.262213076
17.276138069	1.2620793054
17.2836418209	1.2619455609
17.2911455728	1.2618118422
17.2986493247	1.2616781494
17.3061530765	1.2615444822
17.3136568284	1.2614108406
17.3211605803	1.2612772245
17.3286643322	1.2611436338
17.336168084	1.2610100684
17.3436718359	1.2608765282
17.3511755878	1.2607430131
17.3586793397	1.260609523
17.3661830915	1.2604760577
17.3736868434	1.2603426173
17.3811905953	1.2602092016
17.3886943472	1.2600758105
17.396198099	1.2599424439
17.4037018509	1.2598091017
17.4112056028	1.2596757839
17.4187093547	1.2595424902
17.4262131066	1.2594092206
17.4337168584	1.2592759751
17.4412206103	1.2591427534
17.4487243622	1.2590095556
17.4562281141	1.2588763815
17.4637318659	1.258743231
17.4712356178	1.258610104
17.4787393697	1.2584770004
17.4862431216	1.2583439202
17.4937468734	1.2582108632
17.5012506253	1.2580778293
17.5087543772	1.2579448184
17.5162581291	1.2578118304
17.5237618809	1.2576788651
17.5312656328	1.2575459224
17.5387693847	1.2574130021
17.5462731366	1.2572801041
17.5537768884	1.2571472282
17.5612806403	1.2570143744
17.5687843922	1.2568815424
17.5762881441	1.2567487321
17.5837918959	1.2566159434
17.5912956478	1.256483176
17.5987993997	1.25635043
17.6063031516	1.2562177051
17.6138069035	1.2560850011
17.6213106553	1.255952318
17.6288144072	1.2558196556
17.6363181591	1.2556870137
17.643821911	1.2555543923
17.6513256628	1.255421791
17.6588294147	1.2552892099
17.6663331666	1.2551566488
17.6738369185	1.2550241074
17.6813406703	1.2548915858
17.6888444222	1.2547590837
17.6963481741	1.2546266009
17.703851926	1.2544941374
17.7113556778	1.254361693
17.7188594297	1.2542292675
17.7263631816	1.2540968608
17.7338669335	1.2539644728
17.7413706853	1.2538321032
17.7488744372	1.2536997521
17.7563781891	1.2535674191
17.763881941	1.2534351043
17.7713856928	1.2533028073
17.7788894447	1.2531705282
17.7863931966	1.2530382667
17.7938969485	1.2529060226
17.8014007003	1.252773796
17.8089044522	1.2526415865
17.8164082041	1.2525093941
17.823911956	1.2523772185
17.8314157079	1.2522450598
17.8389194597	1.2521129177
17.8464232116	1.251980792
17.8539269635	1.2518486827
17.8614307154	1.2517165895
17.8689344672	1.2515845124
17.8764382191	1.2514524512
17.883941971	1.2513204057
17.8914457229	1.2511883759
17.8989494747	1.2510563615
17.9064532266	1.2509243624
17.9139569785	1.2507923784
17.9214607304	1.2506604095
17.9289644822	1.2505284555
17.9364682341	1.2503965162
17.943971986	1.2502645915
17.9514757379	1.2501326812
17.9589794897	1.2500007852
17.9664832416	1.2498689033
17.9739869935	1.2497370355
17.9814907454	1.2496051815
17.9889944972	1.2494733412
17.9964982491	1.2493415145
18.004002001	1.2492097012
18.0115057529	1.2490779014
18.0190095048	1.2489461149
18.0265132566	1.2488143421
18.0340170085	1.2486825828
18.0415207604	1.2485508372
18.0490245123	1.2484191053
18.0565282641	1.2482873873
18.064032016	1.2481556832
18.0715357679	1.248023993
18.0790395198	1.2478923169
18.0865432716	1.2477606549
18.0940470235	1.2476290071
18.1015507754	1.2474973735
18.1090545273	1.2473657542
18.1165582791	1.2472341494
18.124062031	1.247102559
18.1315657829	1.2469709832
18.1390695348	1.2468394219
18.1465732866	1.2467078754
18.1540770385	1.2465763436
18.1615807904	1.2464448266
18.1690845423	1.2463133246
18.1765882941	1.2461818375
18.184092046	1.2460503655
18.1915957979	1.2459189085
18.1990995498	1.2457874668
18.2066033017	1.2456560403
18.2141070535	1.2455246292
18.2216108054	1.2453932334
18.2291145573	1.2452618532
18.2366183092	1.2451304885
18.244122061	1.2449991394
18.2516258129	1.244867806
18.2591295648	1.2447364883
18.2666333167	1.2446051865
18.2741370685	1.2444739006
18.2816408204	1.2443426307
18.2891445723	1.2442113768
18.2966483242	1.2440801391
18.304152076	1.2439489175
18.3116558279	1.2438177122
18.3191595798	1.2436865233
18.3266633317	1.2435553507
18.3341670835	1.2434241946
18.3416708354	1.2432930551
18.3491745873	1.2431619323
18.3566783392	1.2430308261
18.364182091	1.2428997367
18.3716858429	1.2427686641
18.3791895948	1.2426376084
18.3866933467	1.2425065697
18.3941970985	1.2423755481
18.4017008504	1.2422445436
18.4092046023	1.2421135563
18.4167083542	1.2419825863
18.4242121061	1.2418516336
18.4317158579	1.2417206984
18.4392196098	1.2415897806
18.4467233617	1.2414588804
18.4542271136	1.2413279978
18.4617308654	1.2411971329
18.4692346173	1.2410662858
18.4767383692	1.2409354565
18.4842421211	1.2408046452
18.4917458729	1.2406738518
18.4992496248	1.2405430765
18.5067533767	1.2404123193
18.5142571286	1.24028158
18.5217608804	1.2401508581
18.5292646323	1.2400201533
18.5367683842	1.2398894654
18.5442721361	1.2397587939
18.5517758879	1.2396281385
18.5592796398	1.2394974988
18.5667833917	1.2393668746
18.5742871436	1.2392362655
18.5817908954	1.2391056711
18.5892946473	1.238975091
18.5967983992	1.238844525
18.6043021511	1.2387139727
18.611805903	1.2385834338
18.6193096548	1.2384529078
18.6268134067	1.2383223945
18.6343171586	1.2381918935
18.6418209105	1.2380614045
18.6493246623	1.2379309271
18.6568284142	1.237800461
18.6643321661	1.2376700059
18.671835918	1.2375395613
18.6793396698	1.2374091269
18.6868434217	1.2372787025
18.6943471736	1.2371482876
18.7018509255	1.2370178819
18.7093546773	1.2368874851
18.7168584292	1.2367570968
18.7243621811	1.2366267167
18.731865933	1.2364963444
18.7393696848	1.2363659796
18.7468734367	1.2362356219
18.7543771886	1.236105271
18.7618809405	1.2359749266
18.7693846923	1.2358445883
18.7768884442	1.2357142558
18.7843921961	1.2355839286
18.791895948	1.2354536066
18.7993996998	1.2353232892
18.8069034517	1.2351929763
18.8144072036	1.2350626673
18.8219109555	1.2349323621
18.8294147074	1.2348020602
18.8369184592	1.2346717613
18.8444222111	1.2345414651
18.851925963	1.2344111712
18.8594297149	1.2342808793
18.8669334667	1.2341505889
18.8744372186	1.2340202999
18.8819409705	1.2338900118
18.8894447224	1.2337597243
18.8969484742	1.233629437
18.9044522261	1.2334991496
18.911955978	1.2333688618
18.9194597299	1.2332385732
18.9269634817	1.2331082834
18.9344672336	1.2329779922
18.9419709855	1.2328476991
18.9494747374	1.2327174039
18.9569784892	1.2325871061
18.9644822411	1.2324568055
18.971985993	1.2323265017
18.9794897449	1.2321961944
18.9869934967	1.2320658831
18.9944972486	1.2319355676
19.0020010005	1.2318052475
19.0095047524	1.2316749226
19.0170085043	1.2315445927
19.0245122561	1.2314142577
19.032016008	1.2312839174
19.0395197599	1.2311535719
19.0470235118	1.231023221
19.0545272636	1.2308928645
19.0620310155	1.2307625023
19.0695347674	1.2306321344
19.0770385193	1.2305017606
19.0845422711	1.2303713809
19.092046023	1.230240995
19.0995497749	1.2301106029
19.1070535268	1.2299802045
19.1145572786	1.2298497996
19.1220610305	1.2297193882
19.1295647824	1.2295889702
19.1370685343	1.2294585454
19.1445722861	1.2293281137
19.152076038	1.2291976749
19.1595797899	1.2290672291
19.1670835418	1.2289367761
19.1745872936	1.2288063157
19.1820910455	1.2286758479
19.1895947974	1.2285453725
19.1970985493	1.2284148895
19.2046023011	1.2282843987
19.212106053	1.2281539
19.2196098049	1.2280233932
19.2271135568	1.2278928784
19.2346173087	1.2277623553
19.2421210605	1.2276318239
19.2496248124	1.2275012841
19.2571285643	1.2273707356
19.2646323162	1.2272401785
19.272136068	1.2271096126
19.2796398199	1.2269790378
19.2871435718	1.226848454
19.2946473237	1.2267178611
19.3021510755	1.2265872589
19.3096548274	1.2264566474
19.3171585793	1.2263260264
19.3246623312	1.2261953959
19.332166083	1.2260647556
19.3396698349	1.2259341056
19.3471735868	1.2258034456
19.3546773387	1.2256727757
19.3621810905	1.2255420956
19.3696848424	1.2254114052
19.3771885943	1.2252807045
19.3846923462	1.2251499933
19.392196098	1.2250192716
19.3996998499	1.2248885391
19.4072036018	1.2247577958
19.4147073537	1.2246270417
19.4222111056	1.2244962765
19.4297148574	1.2243655001
19.4372186093	1.2242347125
19.4447223612	1.2241039135
19.4522261131	1.2239731031
19.4597298649	1.223842281
19.4672336168	1.2237114473
19.4747373687	1.2235806017
19.4822411206	1.2234497442
19.4897448724	1.2233188747
19.4972486243	1.223187993
19.5047523762	1.2230570991
19.5122561281	1.222926193
19.5197598799	1.2227952749
19.5272636318	1.2226643449
19.5347673837	1.2225334034
19.5422711356	1.2224024503
19.5497748874	1.2222714861
19.5572786393	1.2221405107
19.5647823912	1.2220095244
19.5722861431	1.2218785275
19.5797898949	1.22174752
19.5872936468	1.2216165022
19.5947973987	1.2214854742
19.6023011506	1.2213544362
19.6098049025	1.2212233885
19.6173086543	1.2210923311
19.6248124062	1.2209612644
19.6323161581	1.2208301884
19.63981991	1.2206991033
19.6473236618	1.2205680094
19.6548274137	1.2204369068
19.6623311656	1.2203057958
19.6698349175	1.2201746764
19.6773386693	1.2200435489
19.6848424212	1.2199124134
19.6923461731	1.2197812702
19.699849925	1.2196501194
19.7073536768	1.2195189613
19.7148574287	1.2193877959
19.7223611806	1.2192566235
19.7298649325	1.2191254443
19.7373686843	1.2189942584
19.7448724362	1.2188630661
19.7523761881	1.2187318675
19.75987994	1.2186006628
19.7673836918	1.2184694522
19.7748874437	1.2183382359
19.7823911956	1.218207014
19.7898949475	1.2180757868
19.7973986993	1.2179445544
19.8049024512	1.217813317
19.8124062031	1.2176820748
19.819909955	1.217550828
19.8274137069	1.2174195768
19.8349174587	1.2172883213
19.8424212106	1.2171570617
19.8499249625	1.2170257983
19.8574287144	1.2168945312
19.8649324662	1.2167632606
19.8724362181	1.2166319867
19.87993997	1.2165007096
19.8874437219	1.2163694295
19.8949474737	1.2162381467
19.9024512256	1.2161068613
19.9099549775	1.2159755735
19.9174587294	1.2158442835
19.9249624812	1.2157129915
19.9324662331	1.2155816976
19.939969985	1.2154504021
19.9474737369	1.215319105
19.9549774887	1.2151878067
19.9624812406	1.2150565073
19.9699849925	1.2149252069
19.9774887444	1.2147939058
19.9849924962	1.2146626042
19.9924962481	1.2145313022
20	1.2144
21	1.19645
21.0640640641	1.1952427024
21.1281281281	1.194034526
21.1921921922	1.1928245917
21.2562562563	1.1916120206
21.3203203203	1.1903959338
21.3843843844	1.1891754525
21.4484484484	1.1879496977
21.5125125125	1.1867177904
21.5765765766	1.1854788518
21.6406406406	1.184232003
21.7047047047	1.1829763649
21.7687687688	1.1817110588
21.8328328328	1.1804352056
21.8968968969	1.1791479265
21.960960961	1.1778483426
22.025025025	1.1765355948
22.0890890891	1.1752096444
22.1531531532	1.1738715447
22.2172172172	1.1725224245
22.2812812813	1.1711634129
22.3453453453	1.1697956388
22.4094094094	1.1684202313
22.4734734735	1.1670383192
22.5375375375	1.1656510316
22.6016016016	1.1642594975
22.6656656657	1.1628648457
22.7297297297	1.1614682054
22.7937937938	1.1600707054
22.8578578579	1.1586734747
22.9219219219	1.1572776424
22.985985986	1.1558843373
23.0500500501	1.1544948037
23.1141141141	1.1531111905
23.1781781782	1.1517360738
23.2422422422	1.1503720325
23.3063063063	1.1490216453
23.3703703704	1.1476874908
23.4344344344	1.1463721479
23.4984984985	1.1450781953
23.5625625626	1.1438082116
23.6266266266	1.1425647757
23.6906906907	1.1413504662
23.7547547548	1.140167862
23.8188188188	1.1390195417
23.8828828829	1.137908084
23.9469469469	1.1368360678
24.011011011	1.1358060684
24.0750750751	1.134819613
24.1391391391	1.1338756974
24.2032032032	1.1329729427
24.2672672673	1.1321099701
24.3313313313	1.1312854006
24.3953953954	1.1304978554
24.4594594595	1.1297459556
24.5235235235	1.1290283223
24.5875875876	1.1283435767
24.6516516517	1.1276903399
24.7157157157	1.127067233
24.7797797798	1.1264728771
24.8438438438	1.1259058933
24.9079079079	1.1253649028
24.971971972	1.1248485268
25.036036036	1.1243553939
25.1001001001	1.1238842684
25.1641641642	1.1234340288
25.2282282282	1.1230035574
25.2922922923	1.1225917368
25.3563563564	1.1221974492
25.4204204204	1.1218195769
25.4844844845	1.1214570024
25.5485485485	1.121108608
25.6126126126	1.120773276
25.6766766767	1.1204498889
25.7407407407	1.1201373289
25.8048048048	1.1198344784
25.8688688689	1.1195402199
25.9329329329	1.1192534355
25.996996997	1.1189730078
26.0610610611	1.1186979593
26.1251251251	1.1184279589
26.1891891892	1.118162861
26.2532532533	1.1179025202
26.3173173173	1.1176467913
26.3813813814	1.1173955287
26.4454454454	1.117148587
26.5095095095	1.1169058209
26.5735735736	1.1166670849
26.6376376376	1.1164322337
26.7017017017	1.1162011218
26.7657657658	1.1159736039
26.8298298298	1.1157495344
26.8938938939	1.1155287681
26.957957958	1.1153111595
27.022022022	1.1150965636
27.0860860861	1.1148848525
27.1501501502	1.1146759251
27.2142142142	1.1144696821
27.2782782783	1.1142660243
27.3423423423	1.1140648525
27.4064064064	1.1138660676
27.4704704705	1.1136695702
27.5345345345	1.1134752614
27.5985985986	1.1132830417
27.6626626627	1.1130928121
27.7267267267	1.1129044734
27.7907907908	1.1127179264
27.8548548549	1.1125330718
27.9189189189	1.1123498105
27.982982983	1.1121680434
28.047047047	1.1119876759
28.1111111111	1.1118086583
28.1751751752	1.1116309646
28.2392392392	1.1114545691
28.3033033033	1.1112794459
28.3673673674	1.1111055693
28.4314314314	1.1109329135
28.4954954955	1.1107614528
28.5595595596	1.1105911615
28.6236236236	1.1104220137
28.6876876877	1.1102539838
28.7517517518	1.1100870459
28.8158158158	1.1099211743
28.8798798799	1.1097563433
28.9439439439	1.109592527
29.008008008	1.1094296998
29.0720720721	1.1092678375
29.1361361361	1.1091069208
29.2002002002	1.1089469309
29.2642642643	1.1087878493
29.3283283283	1.1086296573
29.3923923924	1.1084723362
29.4564564565	1.1083158675
29.5205205205	1.1081602324
29.5845845846	1.1080054124
29.6486486486	1.1078513888
29.7127127127	1.107698143
29.7767767768	1.1075456563
29.8408408408	1.1073939101
29.9049049049	1.1072428857
29.968968969	1.1070925646
30.033033033	1.1069429282
30.0970970971	1.1067939627
30.1611611612	1.1066456586
30.2252252252	1.1064980065
30.2892892893	1.106350997
30.3533533534	1.1062046209
30.4174174174	1.1060588687
30.4814814815	1.1059137312
30.5455455455	1.1057691989
30.6096096096	1.1056252625
30.6736736737	1.1054819127
30.7377377377	1.10533914
30.8018018018	1.1051969353
30.8658658659	1.105055289
30.9299299299	1.1049141918
30.993993994	1.1047736345
31.0580580581	1.1046336076
31.1221221221	1.1044941018
31.1861861862	1.1043551078
31.2502502503	1.1042166161
31.3143143143	1.1040786175
31.3783783784	1.1039411025
31.4424424424	1.103804062
31.5065065065	1.1036674863
31.5705705706	1.1035313664
31.6346346346	1.1033956927
31.6986986987	1.1032604559
31.7627627628	1.1031256467
31.8268268268	1.1029912557
31.8908908909	1.1028572736
31.954954955	1.1027236911
32.019019019	1.1025904987
32.0830830831	1.102457689
32.1471471471	1.1023252574
32.2112112112	1.1021931998
32.2752752753	1.102061512
32.3393393393	1.1019301897
32.4034034034	1.1017992288
32.4674674675	1.101668625
32.5315315315	1.1015383743
32.5955955956	1.1014084723
32.6596596597	1.1012789149
32.7237237237	1.1011496979
32.7877877878	1.1010208171
32.8518518519	1.1008922683
32.9159159159	1.1007640472
32.97997998	1.1006361498
33.044044044	1.1005085718
33.1081081081	1.100381309
33.1721721722	1.1002543572
33.2362362362	1.1001277123
33.3003003003	1.1000013699
33.3643643644	1.099875326
33.4284284284	1.0997495763
33.4924924925	1.0996241167
33.5565565566	1.0994989429
33.6206206206	1.0993740507
33.6846846847	1.0992494359
33.7487487487	1.0991250945
33.8128128128	1.099001022
33.8768768769	1.0988772144
33.9409409409	1.0987536675
34.005005005	1.0986303771
34.0690690691	1.098507339
34.1331331331	1.0983845499
34.1971971972	1.0982620062
34.2612612613	1.0981397045
34.3253253253	1.0980176413
34.3893893894	1.0978958133
34.4534534535	1.0977742169
34.5175175175	1.0976528487
34.5815815816	1.0975317053
34.6456456456	1.0974107833
34.7097097097	1.0972900791
34.7737737738	1.0971695894
34.8378378378	1.0970493107
34.9019019019	1.0969292396
34.965965966	1.0968093726
35.03003003	1.0966897062
35.0940940941	1.0965702371
35.1581581582	1.0964509618
35.2222222222	1.0963318769
35.2862862863	1.0962129788
35.3503503504	1.0960942642
35.4144144144	1.0959757296
35.4784784785	1.0958573716
35.5425425425	1.0957391868
35.6066066066	1.0956211716
35.6706706707	1.0955033226
35.7347347347	1.0953856365
35.7987987988	1.0952681097
35.8628628629	1.0951507389
35.9269269269	1.0950335205
35.990990991	1.0949164511
36.0550550551	1.0947995275
36.1191191191	1.0946827475
36.1831831832	1.0945661094
36.2472472472	1.0944496113
36.3113113113	1.0943332516
36.3753753754	1.0942170285
36.4394394394	1.0941009402
36.5035035035	1.0939849851
36.5675675676	1.0938691612
36.6316316316	1.093753467
36.6956956957	1.0936379006
36.7597597598	1.0935224602
36.8238238238	1.0934071443
36.8878878879	1.0932919509
36.951951952	1.0931768783
37.016016016	1.0930619249
37.0800800801	1.0929470887
37.1441441441	1.0928323682
37.2082082082	1.0927177615
37.2722722723	1.0926032668
37.3363363363	1.0924888825
37.4004004004	1.0923746068
37.4644644645	1.0922604379
37.5285285285	1.0921463741
37.5925925926	1.0920324136
37.6566566567	1.0919185547
37.7207207207	1.0918047957
37.7847847848	1.0916911347
37.8488488488	1.09157757
37.9129129129	1.0914640999
37.976976977	1.0913507226
38.041041041	1.0912374364
38.1051051051	1.0911242398
38.1691691692	1.0910111314
38.2332332332	1.0908981097
38.2972972973	1.0907851734
38.3613613614	1.0906723212
38.4254254254	1.0905595515
38.4894894895	1.0904468632
38.5535535536	1.0903342546
38.6176176176	1.0902217246
38.6816816817	1.0901092716
38.7457457457	1.0899968944
38.8098098098	1.0898845914
38.8738738739	1.0897723614
38.9379379379	1.0896602029
39.002002002	1.0895481146
39.0660660661	1.0894360951
39.1301301301	1.0893241429
39.1941941942	1.0892122568
39.2582582583	1.0891004352
39.3223223223	1.0889886769
39.3863863864	1.0888769805
39.4504504505	1.0887653445
39.5145145145	1.0886537675
39.5785785786	1.0885422483
39.6426426426	1.0884307854
39.7067067067	1.0883193774
39.7707707708	1.0882080229
39.8348348348	1.0880967206
39.8988988989	1.087985469
39.962962963	1.0878742668
40.027027027	1.0877631126
40.0910910911	1.0876520054
40.1551551552	1.0875409445
40.2192192192	1.0874299293
40.2832832833	1.0873189594
40.3473473473	1.0872080339
40.4114114114	1.0870971525
40.4754754755	1.0869863144
40.5395395395	1.086875519
40.6036036036	1.0867647659
40.6676676677	1.0866540543
40.7317317317	1.0865433838
40.7957957958	1.0864327536
40.8598598599	1.0863221632
40.9239239239	1.086211612
40.987987988	1.0861010995
41.0520520521	1.0859906249
41.1161161161	1.0858801878
41.1801801802	1.0857697874
41.2442442442	1.0856594234
41.3083083083	1.0855490949
41.3723723724	1.0854388015
41.4364364364	1.0853285425
41.5005005005	1.0852183174
41.5645645646	1.0851081255
41.6286286286	1.0849979663
41.6926926927	1.0848878391
41.7567567568	1.0847777435
41.8208208208	1.0846676786
41.8848848849	1.0845576441
41.9489489489	1.0844476393
42.013013013	1.0843376635
42.0770770771	1.0842277158
42.1411411411	1.0841177941
42.2052052052	1.0840078963
42.2692692693	1.0838980202
42.3333333333	1.0837881637
42.3973973974	1.0836783246
42.4614614615	1.0835685008
42.5255255255	1.0834586901
42.5895895896	1.0833488903
42.6536536537	1.0832390995
42.7177177177	1.0831293152
42.7817817818	1.0830195355
42.8458458458	1.0829097582
42.9099099099	1.0827999811
42.973973974	1.0826902021
43.038038038	1.082580419
43.1021021021	1.0824706296
43.1661661662	1.0823608319
43.2302302302	1.0822510237
43.2942942943	1.0821412027
